STATIONS_ID;MESS_DATUM;QN_6;ASH_6;SH_TAG;WASH_6;WAAS_6;eor
          3;19360425;    5;-999;   0;   -999;-999;eor
          3;19360426;    5;-999;   0;   -999;-999;eor
          3;19360427;    5;-999;   0;   -999;-999;eor
          3;19360428;    5;-999;   0;   -999;-999;eor
          3;19360429;    5;-999;   0;   -999;-999;eor
          3;19360430;    5;-999;   0;   -999;-999;eor
          3;19360501;    5;-999;   0;   -999;-999;eor
          3;19360502;    5;-999;   0;   -999;-999;eor
          3;19360503;    5;-999;   0;   -999;-999;eor
          3;19360504;    5;-999;   0;   -999;-999;eor
          3;19360505;    5;-999;   0;   -999;-999;eor
          3;19360506;    5;-999;   0;   -999;-999;eor
          3;19360507;    5;-999;   0;   -999;-999;eor
          3;19360508;    5;-999;   0;   -999;-999;eor
          3;19360509;    5;-999;   0;   -999;-999;eor
          3;19360510;    5;-999;   0;   -999;-999;eor
          3;19360511;    5;-999;   0;   -999;-999;eor
          3;19360512;    5;-999;   0;   -999;-999;eor
          3;19360513;    5;-999;   0;   -999;-999;eor
          3;19360514;    5;-999;   0;   -999;-999;eor
          3;19360515;    5;-999;   0;   -999;-999;eor
          3;19360516;    5;-999;   0;   -999;-999;eor
          3;19360517;    5;-999;   0;   -999;-999;eor
          3;19360518;    5;-999;   0;   -999;-999;eor
          3;19360519;    5;-999;   0;   -999;-999;eor
          3;19360520;    5;-999;   0;   -999;-999;eor
          3;19360521;    5;-999;   0;   -999;-999;eor
          3;19360522;    5;-999;   0;   -999;-999;eor
          3;19360523;    5;-999;   0;   -999;-999;eor
          3;19360524;    5;-999;   0;   -999;-999;eor
          3;19360525;    5;-999;   0;   -999;-999;eor
          3;19360526;    5;-999;   0;   -999;-999;eor
          3;19360527;    5;-999;   0;   -999;-999;eor
          3;19360528;    5;-999;   0;   -999;-999;eor
          3;19360529;    5;-999;   0;   -999;-999;eor
          3;19360530;    5;-999;   0;   -999;-999;eor
          3;19360531;    5;-999;   0;   -999;-999;eor
          3;19360601;    5;-999;   0;   -999;-999;eor
          3;19360602;    5;-999;   0;   -999;-999;eor
          3;19360603;    5;-999;   0;   -999;-999;eor
          3;19360604;    5;-999;   0;   -999;-999;eor
          3;19360605;    5;-999;   0;   -999;-999;eor
          3;19360606;    5;-999;   0;   -999;-999;eor
          3;19360607;    5;-999;   0;   -999;-999;eor
          3;19360608;    5;-999;   0;   -999;-999;eor
          3;19360609;    5;-999;   0;   -999;-999;eor
          3;19360610;    5;-999;   0;   -999;-999;eor
          3;19360611;    5;-999;   0;   -999;-999;eor
          3;19360612;    5;-999;   0;   -999;-999;eor
          3;19360613;    5;-999;   0;   -999;-999;eor
          3;19360614;    5;-999;   0;   -999;-999;eor
          3;19360615;    5;-999;   0;   -999;-999;eor
          3;19360616;    5;-999;   0;   -999;-999;eor
          3;19360617;    5;-999;   0;   -999;-999;eor
          3;19360618;    5;-999;   0;   -999;-999;eor
          3;19360619;    5;-999;   0;   -999;-999;eor
          3;19360620;    5;-999;   0;   -999;-999;eor
          3;19360621;    5;-999;   0;   -999;-999;eor
          3;19360622;    5;-999;   0;   -999;-999;eor
          3;19360623;    5;-999;   0;   -999;-999;eor
          3;19360624;    5;-999;   0;   -999;-999;eor
          3;19360625;    5;-999;   0;   -999;-999;eor
          3;19360626;    5;-999;   0;   -999;-999;eor
          3;19360627;    5;-999;   0;   -999;-999;eor
          3;19360628;    5;-999;   0;   -999;-999;eor
          3;19360629;    5;-999;   0;   -999;-999;eor
          3;19360630;    5;-999;   0;   -999;-999;eor
          3;19360701;    5;-999;   0;   -999;-999;eor
          3;19360702;    5;-999;   0;   -999;-999;eor
          3;19360703;    5;-999;   0;   -999;-999;eor
          3;19360704;    5;-999;   0;   -999;-999;eor
          3;19360705;    5;-999;   0;   -999;-999;eor
          3;19360706;    5;-999;   0;   -999;-999;eor
          3;19360707;    5;-999;   0;   -999;-999;eor
          3;19360708;    5;-999;   0;   -999;-999;eor
          3;19360709;    5;-999;   0;   -999;-999;eor
          3;19360710;    5;-999;   0;   -999;-999;eor
          3;19360711;    5;-999;   0;   -999;-999;eor
          3;19360712;    5;-999;   0;   -999;-999;eor
          3;19360713;    5;-999;   0;   -999;-999;eor
          3;19360714;    5;-999;   0;   -999;-999;eor
          3;19360715;    5;-999;   0;   -999;-999;eor
          3;19360716;    5;-999;   0;   -999;-999;eor
          3;19360717;    5;-999;   0;   -999;-999;eor
          3;19360718;    5;-999;   0;   -999;-999;eor
          3;19360719;    5;-999;   0;   -999;-999;eor
          3;19360720;    5;-999;   0;   -999;-999;eor
          3;19360721;    5;-999;   0;   -999;-999;eor
          3;19360722;    5;-999;   0;   -999;-999;eor
          3;19360723;    5;-999;   0;   -999;-999;eor
          3;19360724;    5;-999;   0;   -999;-999;eor
          3;19360725;    5;-999;   0;   -999;-999;eor
          3;19360726;    5;-999;   0;   -999;-999;eor
          3;19360727;    5;-999;   0;   -999;-999;eor
          3;19360728;    5;-999;   0;   -999;-999;eor
          3;19360729;    5;-999;   0;   -999;-999;eor
          3;19360730;    5;-999;   0;   -999;-999;eor
          3;19360731;    5;-999;   0;   -999;-999;eor
          3;19360801;    5;-999;   0;   -999;-999;eor
          3;19360802;    5;-999;   0;   -999;-999;eor
          3;19360803;    5;-999;   0;   -999;-999;eor
          3;19360804;    5;-999;   0;   -999;-999;eor
          3;19360805;    5;-999;   0;   -999;-999;eor
          3;19360806;    5;-999;   0;   -999;-999;eor
          3;19360807;    5;-999;   0;   -999;-999;eor
          3;19360808;    5;-999;   0;   -999;-999;eor
          3;19360809;    5;-999;   0;   -999;-999;eor
          3;19360810;    5;-999;   0;   -999;-999;eor
          3;19360811;    5;-999;   0;   -999;-999;eor
          3;19360812;    5;-999;   0;   -999;-999;eor
          3;19360813;    5;-999;   0;   -999;-999;eor
          3;19360814;    5;-999;   0;   -999;-999;eor
          3;19360815;    5;-999;   0;   -999;-999;eor
          3;19360816;    5;-999;   0;   -999;-999;eor
          3;19360817;    5;-999;   0;   -999;-999;eor
          3;19360818;    5;-999;   0;   -999;-999;eor
          3;19360819;    5;-999;   0;   -999;-999;eor
          3;19360820;    5;-999;   0;   -999;-999;eor
          3;19360821;    5;-999;   0;   -999;-999;eor
          3;19360822;    5;-999;   0;   -999;-999;eor
          3;19360823;    5;-999;   0;   -999;-999;eor
          3;19360824;    5;-999;   0;   -999;-999;eor
          3;19360825;    5;-999;   0;   -999;-999;eor
          3;19360826;    5;-999;   0;   -999;-999;eor
          3;19360827;    5;-999;   0;   -999;-999;eor
          3;19360828;    5;-999;   0;   -999;-999;eor
          3;19360829;    5;-999;   0;   -999;-999;eor
          3;19360830;    5;-999;   0;   -999;-999;eor
          3;19360831;    5;-999;   0;   -999;-999;eor
          3;19360901;    5;-999;   0;   -999;-999;eor
          3;19360902;    5;-999;   0;   -999;-999;eor
          3;19360903;    5;-999;   0;   -999;-999;eor
          3;19360904;    5;-999;   0;   -999;-999;eor
          3;19360905;    5;-999;   0;   -999;-999;eor
          3;19360906;    5;-999;   0;   -999;-999;eor
          3;19360907;    5;-999;   0;   -999;-999;eor
          3;19360908;    5;-999;   0;   -999;-999;eor
          3;19360909;    5;-999;   0;   -999;-999;eor
          3;19360910;    5;-999;   0;   -999;-999;eor
          3;19360911;    5;-999;   0;   -999;-999;eor
          3;19360912;    5;-999;   0;   -999;-999;eor
          3;19360913;    5;-999;   0;   -999;-999;eor
          3;19360914;    5;-999;   0;   -999;-999;eor
          3;19360915;    5;-999;   0;   -999;-999;eor
          3;19360916;    5;-999;   0;   -999;-999;eor
          3;19360917;    5;-999;   0;   -999;-999;eor
          3;19360918;    5;-999;   0;   -999;-999;eor
          3;19360919;    5;-999;   0;   -999;-999;eor
          3;19360920;    5;-999;   0;   -999;-999;eor
          3;19360921;    5;-999;   0;   -999;-999;eor
          3;19360922;    5;-999;   0;   -999;-999;eor
          3;19360923;    5;-999;   0;   -999;-999;eor
          3;19360924;    5;-999;   0;   -999;-999;eor
          3;19360925;    5;-999;   0;   -999;-999;eor
          3;19360926;    5;-999;   0;   -999;-999;eor
          3;19360927;    5;-999;   0;   -999;-999;eor
          3;19360928;    5;-999;   0;   -999;-999;eor
          3;19360929;    5;-999;   0;   -999;-999;eor
          3;19360930;    5;-999;   0;   -999;-999;eor
          3;19361001;    5;-999;   0;   -999;-999;eor
          3;19361002;    5;-999;   0;   -999;-999;eor
          3;19361003;    5;-999;   0;   -999;-999;eor
          3;19361004;    5;-999;   0;   -999;-999;eor
          3;19361005;    5;-999;   0;   -999;-999;eor
          3;19361006;    5;-999;   0;   -999;-999;eor
          3;19361007;    5;-999;   0;   -999;-999;eor
          3;19361008;    5;-999;   0;   -999;-999;eor
          3;19361009;    5;-999;   0;   -999;-999;eor
          3;19361010;    5;-999;   0;   -999;-999;eor
          3;19361011;    5;-999;   0;   -999;-999;eor
          3;19361012;    5;-999;   0;   -999;-999;eor
          3;19361013;    5;-999;   0;   -999;-999;eor
          3;19361014;    5;-999;   0;   -999;-999;eor
          3;19361015;    5;-999;   0;   -999;-999;eor
          3;19361016;    5;-999;   0;   -999;-999;eor
          3;19361017;    5;-999;   0;   -999;-999;eor
          3;19361018;    5;-999;   0;   -999;-999;eor
          3;19361019;    5;-999;   0;   -999;-999;eor
          3;19361020;    5;-999;   0;   -999;-999;eor
          3;19361021;    5;-999;   0;   -999;-999;eor
          3;19361022;    5;-999;   0;   -999;-999;eor
          3;19361023;    5;-999;   0;   -999;-999;eor
          3;19361024;    5;-999;   0;   -999;-999;eor
          3;19361025;    5;-999;   0;   -999;-999;eor
          3;19361026;    5;-999;   0;   -999;-999;eor
          3;19361027;    5;-999;   0;   -999;-999;eor
          3;19361028;    5;-999;   0;   -999;-999;eor
          3;19361029;    5;-999;   0;   -999;-999;eor
          3;19361030;    5;-999;   0;   -999;-999;eor
          3;19361031;    5;-999;   0;   -999;-999;eor
          3;19361101;    5;-999;   0;   -999;-999;eor
          3;19361102;    5;-999;   0;   -999;-999;eor
          3;19361103;    5;-999;   0;   -999;-999;eor
          3;19361104;    5;-999;   0;   -999;-999;eor
          3;19361105;    5;-999;   0;   -999;-999;eor
          3;19361106;    5;-999;   0;   -999;-999;eor
          3;19361107;    5;-999;   0;   -999;-999;eor
          3;19361108;    5;-999;   0;   -999;-999;eor
          3;19361109;    5;-999;   0;   -999;-999;eor
          3;19361110;    5;-999;   0;   -999;-999;eor
          3;19361111;    5;-999;   0;   -999;-999;eor
          3;19361112;    5;-999;   0;   -999;-999;eor
          3;19361113;    5;-999;   0;   -999;-999;eor
          3;19361114;    5;-999;   0;   -999;-999;eor
          3;19361115;    5;-999;   0;   -999;-999;eor
          3;19361116;    5;-999;   0;   -999;-999;eor
          3;19361117;    5;-999;   0;   -999;-999;eor
          3;19361118;    5;-999;   0;   -999;-999;eor
          3;19361119;    5;-999;   0;   -999;-999;eor
          3;19361120;    5;-999;   0;   -999;-999;eor
          3;19361121;    5;-999;   0;   -999;-999;eor
          3;19361122;    5;-999;   0;   -999;-999;eor
          3;19361123;    5;-999;   0;   -999;-999;eor
          3;19361124;    5;-999;   0;   -999;-999;eor
          3;19361125;    5;-999;   0;   -999;-999;eor
          3;19361126;    5;-999;   0;   -999;-999;eor
          3;19361127;    5;-999;   0;   -999;-999;eor
          3;19361128;    5;-999;   0;   -999;-999;eor
          3;19361129;    5;-999;   0;   -999;-999;eor
          3;19361130;    5;-999;   0;   -999;-999;eor
          3;19361201;    5;-999;   0;   -999;-999;eor
          3;19361202;    5;-999;   0;   -999;-999;eor
          3;19361203;    5;-999;   0;   -999;-999;eor
          3;19361204;    5;-999;   0;   -999;-999;eor
          3;19361205;    5;-999;   0;   -999;-999;eor
          3;19361206;    5;-999;   0;   -999;-999;eor
          3;19361207;    5;-999;   0;   -999;-999;eor
          3;19361208;    5;-999;   0;   -999;-999;eor
          3;19361209;    5;-999;   0;   -999;-999;eor
          3;19361210;    5;-999;   0;   -999;-999;eor
          3;19361211;    5;-999;   0;   -999;-999;eor
          3;19361212;    5;-999;   0;   -999;-999;eor
          3;19361213;    5;-999;   0;   -999;-999;eor
          3;19361214;    5;-999;   0;   -999;-999;eor
          3;19361215;    5;-999;   0;   -999;-999;eor
          3;19361216;    5;-999;   0;   -999;-999;eor
          3;19361217;    5;-999;   0;   -999;-999;eor
          3;19361218;    5;-999;   0;   -999;-999;eor
          3;19361219;    5;-999;   0;   -999;-999;eor
          3;19361220;    5;-999;   0;   -999;-999;eor
          3;19361221;    5;-999;   0;   -999;-999;eor
          3;19361222;    5;-999;   0;   -999;-999;eor
          3;19361223;    5;-999;   0;   -999;-999;eor
          3;19361224;    5;-999;   0;   -999;-999;eor
          3;19361225;    5;-999;   0;   -999;-999;eor
          3;19361226;    5;-999;   0;   -999;-999;eor
          3;19361227;    5;-999;   0;   -999;-999;eor
          3;19361228;    5;-999;   0;   -999;-999;eor
          3;19361229;    5;-999;   0;   -999;-999;eor
          3;19361230;    5;-999;   0;   -999;-999;eor
          3;19361231;    5;-999;   0;   -999;-999;eor
          3;19370101;    5;-999;   0;   -999;-999;eor
          3;19370102;    5;-999;   0;   -999;-999;eor
          3;19370103;    5;-999;   0;   -999;-999;eor
          3;19370104;    5;-999;   0;   -999;-999;eor
          3;19370105;    5;-999;   0;   -999;-999;eor
          3;19370106;    5;-999;   0;   -999;-999;eor
          3;19370107;    5;-999;   0;   -999;-999;eor
          3;19370108;    5;-999;   0;   -999;-999;eor
          3;19370109;    5;-999;   0;   -999;-999;eor
          3;19370110;    5;-999;   0;   -999;-999;eor
          3;19370111;    5;-999;   0;   -999;-999;eor
          3;19370112;    5;-999;   0;   -999;-999;eor
          3;19370113;    5;-999;   0;   -999;-999;eor
          3;19370114;    5;-999;   0;   -999;-999;eor
          3;19370115;    5;-999;   0;   -999;-999;eor
          3;19370116;    5;-999;   0;   -999;-999;eor
          3;19370117;    5;-999;   0;   -999;-999;eor
          3;19370118;    5;-999;   0;   -999;-999;eor
          3;19370119;    5;-999;   0;   -999;-999;eor
          3;19370120;    5;-999;   0;   -999;-999;eor
          3;19370121;    5;-999;   0;   -999;-999;eor
          3;19370122;    5;-999;   0;   -999;-999;eor
          3;19370123;    5;-999;   0;   -999;-999;eor
          3;19370124;    5;-999;   0;   -999;-999;eor
          3;19370125;    5;-999;   0;   -999;-999;eor
          3;19370126;    5;-999;   0;   -999;-999;eor
          3;19370127;    5;-999;   0;   -999;-999;eor
          3;19370128;    5;-999;   0;   -999;-999;eor
          3;19370129;    5;-999;   3;    1.8;-999;eor
          3;19370130;    5;-999;   3;   -999;-999;eor
          3;19370131;    5;-999;   0;   -999;-999;eor
          3;19370201;    5;-999;   0;   -999;-999;eor
          3;19370202;    5;-999;   0;   -999;-999;eor
          3;19370203;    5;-999;   0;   -999;-999;eor
          3;19370204;    5;-999;   0;   -999;-999;eor
          3;19370205;    5;-999;   0;   -999;-999;eor
          3;19370206;    5;-999;   0;   -999;-999;eor
          3;19370207;    5;-999;   0;   -999;-999;eor
          3;19370208;    5;-999;   0;   -999;-999;eor
          3;19370209;    5;-999;   0;   -999;-999;eor
          3;19370210;    5;-999;   0;   -999;-999;eor
          3;19370211;    5;-999;   0;   -999;-999;eor
          3;19370212;    5;-999;   0;   -999;-999;eor
          3;19370213;    5;-999;   0;   -999;-999;eor
          3;19370214;    5;-999;   0;   -999;-999;eor
          3;19370215;    5;-999;   0;   -999;-999;eor
          3;19370216;    5;-999;   0;   -999;-999;eor
          3;19370217;    5;-999;   0;   -999;-999;eor
          3;19370218;    5;-999;   0;   -999;-999;eor
          3;19370219;    5;-999;   0;   -999;-999;eor
          3;19370220;    5;-999;   0;   -999;-999;eor
          3;19370221;    5;-999;   0;   -999;-999;eor
          3;19370222;    5;-999;   0;   -999;-999;eor
          3;19370223;    5;-999;   0;   -999;-999;eor
          3;19370224;    5;-999;   0;   -999;-999;eor
          3;19370225;    5;-999;   1;   -999;-999;eor
          3;19370226;    5;-999;   0;   -999;-999;eor
          3;19370227;    5;-999;   0;   -999;-999;eor
          3;19370228;    5;-999;   0;   -999;-999;eor
          3;19370301;    5;-999;   0;   -999;-999;eor
          3;19370302;    5;-999;   1;   -999;-999;eor
          3;19370303;    5;-999;   0;   -999;-999;eor
          3;19370304;    5;-999;   0;   -999;-999;eor
          3;19370305;    5;-999;   0;   -999;-999;eor
          3;19370306;    5;-999;   0;   -999;-999;eor
          3;19370307;    5;-999;   1;   -999;-999;eor
          3;19370308;    5;-999;   0;   -999;-999;eor
          3;19370309;    5;-999;   0;   -999;-999;eor
          3;19370310;    5;-999;   0;   -999;-999;eor
          3;19370311;    5;-999;   0;   -999;-999;eor
          3;19370312;    5;-999;   0;   -999;-999;eor
          3;19370313;    5;-999;   0;   -999;-999;eor
          3;19370314;    5;-999;   0;   -999;-999;eor
          3;19370315;    5;-999;   0;   -999;-999;eor
          3;19370316;    5;-999;   0;   -999;-999;eor
          3;19370317;    5;-999;   0;   -999;-999;eor
          3;19370318;    5;-999;   0;   -999;-999;eor
          3;19370319;    5;-999;   0;   -999;-999;eor
          3;19370320;    5;-999;   0;   -999;-999;eor
          3;19370321;    5;-999;   0;   -999;-999;eor
          3;19370322;    5;-999;   0;   -999;-999;eor
          3;19370323;    5;-999;   0;   -999;-999;eor
          3;19370324;    5;-999;   0;   -999;-999;eor
          3;19370325;    5;-999;   0;   -999;-999;eor
          3;19370326;    5;-999;   0;   -999;-999;eor
          3;19370327;    5;-999;   4;    7.6;-999;eor
          3;19370328;    5;-999;   0;   -999;-999;eor
          3;19370329;    5;-999;   0;   -999;-999;eor
          3;19370330;    5;-999;   0;   -999;-999;eor
          3;19370331;    5;-999;   0;   -999;-999;eor
          3;19370401;    5;-999;   0;   -999;-999;eor
          3;19370402;    5;-999;   0;   -999;-999;eor
          3;19370403;    5;-999;   0;   -999;-999;eor
          3;19370404;    5;-999;   0;   -999;-999;eor
          3;19370405;    5;-999;   0;   -999;-999;eor
          3;19370406;    5;-999;   0;   -999;-999;eor
          3;19370407;    5;-999;   0;   -999;-999;eor
          3;19370408;    5;-999;   0;   -999;-999;eor
          3;19370409;    5;-999;   0;   -999;-999;eor
          3;19370410;    5;-999;   0;   -999;-999;eor
          3;19370411;    5;-999;   0;   -999;-999;eor
          3;19370412;    5;-999;   0;   -999;-999;eor
          3;19370413;    5;-999;   0;   -999;-999;eor
          3;19370414;    5;-999;   0;   -999;-999;eor
          3;19370415;    5;-999;   0;   -999;-999;eor
          3;19370416;    5;-999;   0;   -999;-999;eor
          3;19370417;    5;-999;   0;   -999;-999;eor
          3;19370418;    5;-999;   0;   -999;-999;eor
          3;19370419;    5;-999;   0;   -999;-999;eor
          3;19370420;    5;-999;   0;   -999;-999;eor
          3;19370421;    5;-999;   0;   -999;-999;eor
          3;19370422;    5;-999;   0;   -999;-999;eor
          3;19370423;    5;-999;   0;   -999;-999;eor
          3;19370424;    5;-999;   0;   -999;-999;eor
          3;19370425;    5;-999;   0;   -999;-999;eor
          3;19370426;    5;-999;   0;   -999;-999;eor
          3;19370427;    5;-999;   0;   -999;-999;eor
          3;19370428;    5;-999;   0;   -999;-999;eor
          3;19370429;    5;-999;   0;   -999;-999;eor
          3;19370430;    5;-999;   0;   -999;-999;eor
          3;19370501;    5;-999;   0;   -999;-999;eor
          3;19370502;    5;-999;   0;   -999;-999;eor
          3;19370503;    5;-999;   0;   -999;-999;eor
          3;19370504;    5;-999;   0;   -999;-999;eor
          3;19370505;    5;-999;   0;   -999;-999;eor
          3;19370506;    5;-999;   0;   -999;-999;eor
          3;19370507;    5;-999;   0;   -999;-999;eor
          3;19370508;    5;-999;   0;   -999;-999;eor
          3;19370509;    5;-999;   0;   -999;-999;eor
          3;19370510;    5;-999;   0;   -999;-999;eor
          3;19370511;    5;-999;   0;   -999;-999;eor
          3;19370512;    5;-999;   0;   -999;-999;eor
          3;19370513;    5;-999;   0;   -999;-999;eor
          3;19370514;    5;-999;   0;   -999;-999;eor
          3;19370515;    5;-999;   0;   -999;-999;eor
          3;19370516;    5;-999;   0;   -999;-999;eor
          3;19370517;    5;-999;   0;   -999;-999;eor
          3;19370518;    5;-999;   0;   -999;-999;eor
          3;19370519;    5;-999;   0;   -999;-999;eor
          3;19370520;    5;-999;   0;   -999;-999;eor
          3;19370521;    5;-999;   0;   -999;-999;eor
          3;19370522;    5;-999;   0;   -999;-999;eor
          3;19370523;    5;-999;   0;   -999;-999;eor
          3;19370524;    5;-999;   0;   -999;-999;eor
          3;19370525;    5;-999;   0;   -999;-999;eor
          3;19370526;    5;-999;   0;   -999;-999;eor
          3;19370527;    5;-999;   0;   -999;-999;eor
          3;19370528;    5;-999;   0;   -999;-999;eor
          3;19370529;    5;-999;   0;   -999;-999;eor
          3;19370530;    5;-999;   0;   -999;-999;eor
          3;19370531;    5;-999;   0;   -999;-999;eor
          3;19370601;    5;-999;   0;   -999;-999;eor
          3;19370602;    5;-999;   0;   -999;-999;eor
          3;19370603;    5;-999;   0;   -999;-999;eor
          3;19370604;    5;-999;   0;   -999;-999;eor
          3;19370605;    5;-999;   0;   -999;-999;eor
          3;19370606;    5;-999;   0;   -999;-999;eor
          3;19370607;    5;-999;   0;   -999;-999;eor
          3;19370608;    5;-999;   0;   -999;-999;eor
          3;19370609;    5;-999;   0;   -999;-999;eor
          3;19370610;    5;-999;   0;   -999;-999;eor
          3;19370611;    5;-999;   0;   -999;-999;eor
          3;19370612;    5;-999;   0;   -999;-999;eor
          3;19370613;    5;-999;   0;   -999;-999;eor
          3;19370614;    5;-999;   0;   -999;-999;eor
          3;19370615;    5;-999;   0;   -999;-999;eor
          3;19370616;    5;-999;   0;   -999;-999;eor
          3;19370617;    5;-999;   0;   -999;-999;eor
          3;19370618;    5;-999;   0;   -999;-999;eor
          3;19370619;    5;-999;   0;   -999;-999;eor
          3;19370620;    5;-999;   0;   -999;-999;eor
          3;19370621;    5;-999;   0;   -999;-999;eor
          3;19370622;    5;-999;   0;   -999;-999;eor
          3;19370623;    5;-999;   0;   -999;-999;eor
          3;19370624;    5;-999;   0;   -999;-999;eor
          3;19370625;    5;-999;   0;   -999;-999;eor
          3;19370626;    5;-999;   0;   -999;-999;eor
          3;19370627;    5;-999;   0;   -999;-999;eor
          3;19370628;    5;-999;   0;   -999;-999;eor
          3;19370629;    5;-999;   0;   -999;-999;eor
          3;19370630;    5;-999;   0;   -999;-999;eor
          3;19370701;    5;-999;   0;   -999;-999;eor
          3;19370702;    5;-999;   0;   -999;-999;eor
          3;19370703;    5;-999;   0;   -999;-999;eor
          3;19370704;    5;-999;   0;   -999;-999;eor
